id,display_name,center_id,center_name,region_id,employment_type,tenure_years,weekly_capacity,active_clients,utilization_rate,supervisor_eligible,training_completion_rate,primary_specialty
CNS-SEO-00188,상담사 SEO-05,CTR-SEO-022,관악구 가족센터,SEO,위촉,6.7,3,4,83.6,False,78.7,기타 가족관계
CNS-SEO-00189,상담사 SEO-06,CTR-SEO-022,관악구 가족센터,SEO,위촉,6.9,3,6,74.6,False,89.7,개인 정서·위기
CNS-SEO-00190,상담사 SEO-07,CTR-SEO-022,관악구 가족센터,SEO,위촉,9.8,3,8,70.3,False,79.3,부모-자녀 갈등
CNS-SEO-00191,상담사 SEO-08,CTR-SEO-022,관악구 가족센터,SEO,위촉,10.7,3,7,61.5,True,90.3,이혼 전후
CNS-SEO-00192,상담사 SEO-01,CTR-SEO-023,서초구 가족센터,SEO,상근,6.2,6,10,82.8,False,100,기타 가족관계
CNS-SEO-00193,상담사 SEO-02,CTR-SEO-023,서초구 가족센터,SEO,상근,0.4,6,14,67.9,False,100,개인 정서·위기
CNS-SEO-00194,상담사 SEO-03,CTR-SEO-023,서초구 가족센터,SEO,위촉,7.3,3,7,65.5,False,100,부모-자녀 갈등
CNS-SEO-00195,상담사 SEO-04,CTR-SEO-023,서초구 가족센터,SEO,위촉,3.9,3,8,77.6,False,87.8,이혼 전후
CNS-SEO-00196,상담사 SEO-05,CTR-SEO-023,서초구 가족센터,SEO,위촉,5.4,3,4,72.0,False,84.3,부부갈등
CNS-SEO-00197,상담사 SEO-06,CTR-SEO-023,서초구 가족센터,SEO,위촉,8.4,3,9,69.7,True,86.0,기타 가족관계
CNS-SEO-00198,상담사 SEO-07,CTR-SEO-023,서초구 가족센터,SEO,위촉,5.4,3,9,68.4,False,66.0,개인 정서·위기
CNS-SEO-00199,상담사 SEO-08,CTR-SEO-023,서초구 가족센터,SEO,위촉,7.6,3,7,75.7,False,82.1,부모-자녀 갈등
CNS-SEO-00200,상담사 SEO-01,CTR-SEO-024,강남구 가족센터,SEO,상근,10.3,6,11,55.3,False,78.4,부부갈등
CNS-SEO-00201,상담사 SEO-02,CTR-SEO-024,강남구 가족센터,SEO,상근,9.3,6,14,73.3,True,95.5,기타 가족관계
CNS-SEO-00202,상담사 SEO-03,CTR-SEO-024,강남구 가족센터,SEO,위촉,8.8,3,9,76.2,True,83.9,개인 정서·위기
CNS-SEO-00203,상담사 SEO-04,CTR-SEO-024,강남구 가족센터,SEO,위촉,4.3,3,5,68.9,False,76.4,부모-자녀 갈등
CNS-SEO-00204,상담사 SEO-05,CTR-SEO-024,강남구 가족센터,SEO,위촉,3.1,3,3,86.3,False,76.5,이혼 전후
CNS-SEO-00205,상담사 SEO-06,CTR-SEO-024,강남구 가족센터,SEO,위촉,0.3,3,8,62.5,False,83.4,부부갈등
CNS-SEO-00206,상담사 SEO-07,CTR-SEO-024,강남구 가족센터,SEO,위촉,4.3,3,10,82.8,False,94.6,기타 가족관계
CNS-SEO-00207,상담사 SEO-08,CTR-SEO-024,강남구 가족센터,SEO,위촉,5.9,3,4,55.1,False,80.1,개인 정서·위기
CNS-SEO-00208,상담사 SEO-01,CTR-SEO-025,송파구 가족센터,SEO,상근,1.2,6,16,87.8,False,93.7,이혼 전후
CNS-SEO-00209,상담사 SEO-02,CTR-SEO-025,송파구 가족센터,SEO,상근,7.3,6,11,52.8,False,95.9,부부갈등
CNS-SEO-00210,상담사 SEO-03,CTR-SEO-025,송파구 가족센터,SEO,위촉,4.4,3,3,78.3,False,94.5,기타 가족관계
CNS-SEO-00211,상담사 SEO-04,CTR-SEO-025,송파구 가족센터,SEO,위촉,6.3,3,10,59.8,False,97.2,개인 정서·위기
CNS-SEO-00212,상담사 SEO-05,CTR-SEO-025,송파구 가족센터,SEO,위촉,0.3,3,7,63.1,False,84.1,부모-자녀 갈등
CNS-SEO-00213,상담사 SEO-06,CTR-SEO-025,송파구 가족센터,SEO,위촉,9.6,3,8,83.8,False,86.8,이혼 전후
CNS-SEO-00214,상담사 SEO-07,CTR-SEO-025,송파구 가족센터,SEO,위촉,2.4,3,11,77.2,False,78.5,부부갈등
CNS-SEO-00215,상담사 SEO-01,CTR-SEO-026,강동구 가족센터,SEO,상근,6.0,6,10,82.4,False,89.9,부부갈등
CNS-SEO-00216,상담사 SEO-02,CTR-SEO-026,강동구 가족센터,SEO,상근,4.0,6,10,69.9,False,85.1,기타 가족관계
CNS-SEO-00217,상담사 SEO-03,CTR-SEO-026,강동구 가족센터,SEO,위촉,8.0,3,9,76.1,True,95.6,개인 정서·위기
CNS-SEO-00218,상담사 SEO-04,CTR-SEO-026,강동구 가족센터,SEO,위촉,4.7,3,7,75.5,False,87.1,부모-자녀 갈등
CNS-SEO-00219,상담사 SEO-05,CTR-SEO-026,강동구 가족센터,SEO,위촉,8.9,3,4,65.5,True,67.7,이혼 전후
CNS-SEO-00220,상담사 SEO-06,CTR-SEO-026,강동구 가족센터,SEO,위촉,3.8,3,5,74.6,False,94.3,부부갈등
CNS-SEO-00221,상담사 SEO-07,CTR-SEO-026,강동구 가족센터,SEO,위촉,2.7,3,4,79.6,False,89.1,기타 가족관계
CNS-SEO-00222,상담사 SEO-08,CTR-SEO-026,강동구 가족센터,SEO,위촉,3.5,3,8,68.7,False,99.0,개인 정서·위기
CNS-SEO-00223,상담사 SEO-01,CTR-SEO-027,동부권 가족센터,SEO,상근,5.1,6,11,55.4,False,85.5,이혼 전후
CNS-SEO-00224,상담사 SEO-02,CTR-SEO-027,동부권 가족센터,SEO,상근,6.1,6,13,61.7,False,92.8,부부갈등
CNS-SEO-00225,상담사 SEO-03,CTR-SEO-027,동부권 가족센터,SEO,위촉,6.1,3,5,74.7,False,97.4,기타 가족관계
CNS-SEO-00226,상담사 SEO-04,CTR-SEO-027,동부권 가족센터,SEO,위촉,1.3,3,4,77.7,False,92.6,개인 정서·위기
CNS-SEO-00227,상담사 SEO-05,CTR-SEO-027,동부권 가족센터,SEO,위촉,5.6,3,6,81.6,False,87.6,부모-자녀 갈등
CNS-SEO-00228,상담사 SEO-06,CTR-SEO-027,동부권 가족센터,SEO,위촉,7.4,3,9,70.8,False,91.7,이혼 전후
CNS-SEO-00229,상담사 SEO-07,CTR-SEO-027,동부권 가족센터,SEO,위촉,8.1,3,7,77.0,False,88.3,부부갈등
CNS-SEO-00230,상담사 SEO-08,CTR-SEO-027,동부권 가족센터,SEO,위촉,6.7,3,6,71.8,False,80.3,기타 가족관계
CNS-SEO-00231,상담사 SEO-01,CTR-SEO-028,서울 건강가정지원센터 1,SEO,상근,5.7,6,14,53.1,False,82.5,부모-자녀 갈등
CNS-SEO-00232,상담사 SEO-02,CTR-SEO-028,서울 건강가정지원센터 1,SEO,상근,3.1,6,12,62.9,False,89.6,이혼 전후
CNS-SEO-00233,상담사 SEO-03,CTR-SEO-028,서울 건강가정지원센터 1,SEO,위촉,2.9,3,10,62.0,False,86.2,부부갈등
CNS-SEO-00234,상담사 SEO-04,CTR-SEO-028,서울 건강가정지원센터 1,SEO,위촉,1.7,3,5,65.6,False,81.5,기타 가족관계
CNS-SEO-00235,상담사 SEO-05,CTR-SEO-028,서울 건강가정지원센터 1,SEO,위촉,8.1,3,7,65.6,True,92.5,개인 정서·위기
CNS-SEO-00236,상담사 SEO-06,CTR-SEO-028,서울 건강가정지원센터 1,SEO,위촉,2.5,3,12,79.9,False,85.6,부모-자녀 갈등
CNS-SEO-00237,상담사 SEO-07,CTR-SEO-028,서울 건강가정지원센터 1,SEO,위촉,4.8,3,6,76.5,False,82.7,이혼 전후
CNS-SEO-00238,상담사 SEO-08,CTR-SEO-028,서울 건강가정지원센터 1,SEO,위촉,8.2,3,5,58.5,False,82.7,부부갈등
CNS-SEO-00239,상담사 SEO-09,CTR-SEO-028,서울 건강가정지원센터 1,SEO,위촉,2.3,3,8,84.4,False,81.5,기타 가족관계
CNS-SEO-00240,상담사 SEO-01,CTR-SEO-029,서울 건강가정지원센터 2,SEO,상근,2.6,6,10,62.5,False,97.1,부부갈등
CNS-SEO-00241,상담사 SEO-02,CTR-SEO-029,서울 건강가정지원센터 2,SEO,상근,5.8,6,14,63.5,False,85.6,기타 가족관계
CNS-SEO-00242,상담사 SEO-03,CTR-SEO-029,서울 건강가정지원센터 2,SEO,위촉,11.3,3,7,73.4,False,86.6,개인 정서·위기
CNS-SEO-00243,상담사 SEO-04,CTR-SEO-029,서울 건강가정지원센터 2,SEO,위촉,0.8,3,9,80.0,False,80.5,부모-자녀 갈등
CNS-SEO-00244,상담사 SEO-05,CTR-SEO-029,서울 건강가정지원센터 2,SEO,위촉,6.8,3,9,79.8,False,92.9,이혼 전후
CNS-SEO-00245,상담사 SEO-06,CTR-SEO-029,서울 건강가정지원센터 2,SEO,위촉,6.5,3,6,72.2,False,84.5,부부갈등
CNS-SEO-00246,상담사 SEO-07,CTR-SEO-029,서울 건강가정지원센터 2,SEO,위촉,7.0,3,9,83.7,False,68.0,기타 가족관계
CNS-SEO-00247,상담사 SEO-01,CTR-SEO-030,서울 다문화가족지원센터 3,SEO,상근,3.9,6,13,81.4,False,84.6,기타 가족관계
CNS-SEO-00248,상담사 SEO-02,CTR-SEO-030,서울 다문화가족지원센터 3,SEO,상근,1.2,6,13,68.4,False,94.7,개인 정서·위기
CNS-SEO-00249,상담사 SEO-03,CTR-SEO-030,서울 다문화가족지원센터 3,SEO,위촉,7.8,3,4,77.1,False,94.2,부모-자녀 갈등
CNS-SEO-00250,상담사 SEO-04,CTR-SEO-030,서울 다문화가족지원센터 3,SEO,위촉,10.9,3,7,77.8,False,94.2,이혼 전후
CNS-SEO-00251,상담사 SEO-05,CTR-SEO-030,서울 다문화가족지원센터 3,SEO,위촉,5.9,3,5,80.4,False,89.3,부부갈등
CNS-SEO-00252,상담사 SEO-06,CTR-SEO-030,서울 다문화가족지원센터 3,SEO,위촉,6.7,3,6,81.6,False,100,기타 가족관계
CNS-SEO-00253,상담사 SEO-07,CTR-SEO-030,서울 다문화가족지원센터 3,SEO,위촉,4.6,3,11,58.7,False,91.0,개인 정서·위기
CNS-SEO-00254,상담사 SEO-08,CTR-SEO-030,서울 다문화가족지원센터 3,SEO,위촉,4.7,3,6,79.8,False,78.6,부모-자녀 갈등
CNS-BUS-00255,상담사 BUS-01,CTR-BUS-001,부산 가족센터,BUS,상근,5.6,6,13,71.0,False,73.5,부부갈등
CNS-BUS-00256,상담사 BUS-02,CTR-BUS-001,부산 가족센터,BUS,상근,7.2,6,11,75.1,False,72.3,기타 가족관계
CNS-BUS-00257,상담사 BUS-03,CTR-BUS-001,부산 가족센터,BUS,위촉,7.1,3,5,72.0,False,90.6,개인 정서·위기
CNS-BUS-00258,상담사 BUS-04,CTR-BUS-001,부산 가족센터,BUS,위촉,9.6,3,3,81.0,True,85.3,부모-자녀 갈등
CNS-BUS-00259,상담사 BUS-05,CTR-BUS-001,부산 가족센터,BUS,위촉,6.6,3,7,62.9,False,97.7,이혼 전후
CNS-BUS-00260,상담사 BUS-06,CTR-BUS-001,부산 가족센터,BUS,위촉,11.0,3,6,76.6,False,88.0,부부갈등
CNS-BUS-00261,상담사 BUS-07,CTR-BUS-001,부산 가족센터,BUS,위촉,3.5,3,7,83.4,False,87.8,기타 가족관계
CNS-BUS-00262,상담사 BUS-01,CTR-BUS-002,강서구 가족센터,BUS,상근,1.4,6,10,78.8,False,83.7,기타 가족관계
CNS-BUS-00263,상담사 BUS-02,CTR-BUS-002,강서구 가족센터,BUS,상근,4.7,6,10,78.3,False,100,개인 정서·위기
CNS-BUS-00264,상담사 BUS-03,CTR-BUS-002,강서구 가족센터,BUS,위촉,10.3,3,8,77.7,True,70.5,부모-자녀 갈등
CNS-BUS-00265,상담사 BUS-04,CTR-BUS-002,강서구 가족센터,BUS,위촉,7.9,3,5,86.6,False,83.0,이혼 전후
CNS-BUS-00266,상담사 BUS-05,CTR-BUS-002,강서구 가족센터,BUS,위촉,6.8,3,9,58.7,False,90.2,부부갈등
CNS-BUS-00267,상담사 BUS-06,CTR-BUS-002,강서구 가족센터,BUS,위촉,7.6,3,12,83.8,False,93.6,기타 가족관계
CNS-BUS-00268,상담사 BUS-07,CTR-BUS-002,강서구 가족센터,BUS,위촉,1.3,3,4,42.5,False,83.8,개인 정서·위기
CNS-BUS-00269,상담사 BUS-01,CTR-BUS-003,금정구 가족센터,BUS,상근,5.4,6,10,72.1,False,100,개인 정서·위기
CNS-BUS-00270,상담사 BUS-02,CTR-BUS-003,금정구 가족센터,BUS,상근,3.9,6,13,71.1,False,88.3,부모-자녀 갈등
CNS-BUS-00271,상담사 BUS-03,CTR-BUS-003,금정구 가족센터,BUS,위촉,4.4,3,4,74.3,False,97.8,이혼 전후
CNS-BUS-00272,상담사 BUS-04,CTR-BUS-003,금정구 가족센터,BUS,위촉,3.5,3,11,75.1,False,65.2,부부갈등
CNS-BUS-00273,상담사 BUS-05,CTR-BUS-003,금정구 가족센터,BUS,위촉,2.7,3,5,73.5,False,84.1,기타 가족관계
CNS-BUS-00274,상담사 BUS-06,CTR-BUS-003,금정구 가족센터,BUS,위촉,4.1,3,9,72.1,False,81.8,개인 정서·위기
CNS-BUS-00275,상담사 BUS-07,CTR-BUS-003,금정구 가족센터,BUS,위촉,6.1,3,11,87.8,False,100,부모-자녀 갈등
CNS-BUS-00276,상담사 BUS-01,CTR-BUS-004,기장군 가족센터,BUS,상근,6.0,6,15,78.3,False,90.7,부모-자녀 갈등
CNS-BUS-00277,상담사 BUS-02,CTR-BUS-004,기장군 가족센터,BUS,상근,1.6,6,10,54.4,False,81.2,이혼 전후
CNS-BUS-00278,상담사 BUS-03,CTR-BUS-004,기장군 가족센터,BUS,위촉,3.6,3,8,72.0,False,99.7,부부갈등
CNS-BUS-00279,상담사 BUS-04,CTR-BUS-004,기장군 가족센터,BUS,위촉,3.3,3,8,79.9,False,83.3,기타 가족관계
CNS-BUS-00280,상담사 BUS-05,CTR-BUS-004,기장군 가족센터,BUS,위촉,2.7,3,7,59.3,False,96.1,개인 정서·위기
CNS-BUS-00281,상담사 BUS-06,CTR-BUS-004,기장군 가족센터,BUS,위촉,7.1,3,5,57.0,False,95.8,부모-자녀 갈등
CNS-BUS-00282,상담사 BUS-07,CTR-BUS-004,기장군 가족센터,BUS,위촉,5.9,3,4,81.1,False,91.7,이혼 전후
CNS-BUS-00283,상담사 BUS-08,CTR-BUS-004,기장군 가족센터,BUS,위촉,10.2,3,7,67.3,True,76.5,부부갈등
CNS-BUS-00284,상담사 BUS-01,CTR-BUS-005,남구 가족센터,BUS,상근,6.1,6,15,75.6,False,99.5,개인 정서·위기
CNS-BUS-00285,상담사 BUS-02,CTR-BUS-005,남구 가족센터,BUS,위촉,7.7,3,10,78.4,False,97.8,부모-자녀 갈등
CNS-BUS-00286,상담사 BUS-03,CTR-BUS-005,남구 가족센터,BUS,위촉,8.2,3,5,73.2,False,81.1,이혼 전후
CNS-BUS-00287,상담사 BUS-04,CTR-BUS-005,남구 가족센터,BUS,위촉,7.8,3,9,87.9,False,78.3,부부갈등
CNS-BUS-00288,상담사 BUS-05,CTR-BUS-005,남구 가족센터,BUS,위촉,11.4,3,7,68.6,True,82.9,기타 가족관계
CNS-BUS-00289,상담사 BUS-01,CTR-BUS-006,북구 가족센터,BUS,상근,1.5,6,10,80.5,False,80.3,개인 정서·위기
CNS-BUS-00290,상담사 BUS-02,CTR-BUS-006,북구 가족센터,BUS,상근,3.1,6,12,72.3,False,78.7,부모-자녀 갈등
CNS-BUS-00291,상담사 BUS-03,CTR-BUS-006,북구 가족센터,BUS,위촉,5.4,3,5,77.5,False,81.8,이혼 전후
CNS-BUS-00292,상담사 BUS-04,CTR-BUS-006,북구 가족센터,BUS,위촉,4.7,3,10,56.7,False,97.0,부부갈등
CNS-BUS-00293,상담사 BUS-05,CTR-BUS-006,북구 가족센터,BUS,위촉,5.1,3,8,71.4,False,76.0,기타 가족관계
CNS-BUS-00294,상담사 BUS-06,CTR-BUS-006,북구 가족센터,BUS,위촉,6.6,3,5,68.7,False,84.6,개인 정서·위기
CNS-BUS-00295,상담사 BUS-07,CTR-BUS-006,북구 가족센터,BUS,위촉,1.4,3,9,68.2,False,85.6,부모-자녀 갈등
CNS-BUS-00296,상담사 BUS-01,CTR-BUS-007,사상구 가족센터,BUS,상근,5.7,6,13,89.1,False,86.3,부모-자녀 갈등
CNS-BUS-00297,상담사 BUS-02,CTR-BUS-007,사상구 가족센터,BUS,상근,7.3,6,9,63.3,False,100,이혼 전후
CNS-BUS-00298,상담사 BUS-03,CTR-BUS-007,사상구 가족센터,BUS,위촉,5.7,3,8,73.9,False,67.8,부부갈등
CNS-BUS-00299,상담사 BUS-04,CTR-BUS-007,사상구 가족센터,BUS,위촉,2.5,3,6,63.5,False,87.5,기타 가족관계
CNS-BUS-00300,상담사 BUS-05,CTR-BUS-007,사상구 가족센터,BUS,위촉,12.8,3,9,64.4,True,94.1,개인 정서·위기
CNS-BUS-00301,상담사 BUS-06,CTR-BUS-007,사상구 가족센터,BUS,위촉,7.5,3,10,70.3,False,81.8,부모-자녀 갈등
CNS-BUS-00302,상담사 BUS-07,CTR-BUS-007,사상구 가족센터,BUS,위촉,5.3,3,6,76.7,False,96.3,이혼 전후
CNS-BUS-00303,상담사 BUS-01,CTR-BUS-008,사하구 가족센터,BUS,상근,5.3,6,13,66.8,False,91.7,이혼 전후
CNS-BUS-00304,상담사 BUS-02,CTR-BUS-008,사하구 가족센터,BUS,위촉,5.1,3,7,66.6,False,81.9,부부갈등
CNS-BUS-00305,상담사 BUS-03,CTR-BUS-008,사하구 가족센터,BUS,위촉,3.3,3,8,90.3,False,92.1,기타 가족관계
CNS-BUS-00306,상담사 BUS-04,CTR-BUS-008,사하구 가족센터,BUS,위촉,0.5,3,4,76.4,False,88.1,개인 정서·위기
CNS-BUS-00307,상담사 BUS-05,CTR-BUS-008,사하구 가족센터,BUS,위촉,6.9,3,5,65.1,False,89.3,부모-자녀 갈등
CNS-BUS-00308,상담사 BUS-01,CTR-BUS-009,수영구 가족센터,BUS,상근,7.2,6,11,56.6,False,99.9,이혼 전후
CNS-BUS-00309,상담사 BUS-02,CTR-BUS-009,수영구 가족센터,BUS,위촉,1.2,3,8,65.6,False,84.5,부부갈등
CNS-BUS-00310,상담사 BUS-03,CTR-BUS-009,수영구 가족센터,BUS,위촉,3.0,3,5,70.7,False,86.0,기타 가족관계
CNS-BUS-00311,상담사 BUS-04,CTR-BUS-009,수영구 가족센터,BUS,위촉,9.0,3,4,64.7,True,77.2,개인 정서·위기
CNS-BUS-00312,상담사 BUS-05,CTR-BUS-009,수영구 가족센터,BUS,위촉,10.3,3,8,50.4,False,92.4,부모-자녀 갈등
CNS-BUS-00313,상담사 BUS-01,CTR-BUS-010,해운대구 가족센터,BUS,상근,4.3,6,14,72.1,False,91.7,이혼 전후
CNS-BUS-00314,상담사 BUS-02,CTR-BUS-010,해운대구 가족센터,BUS,상근,0.5,6,14,68.4,False,73.1,부부갈등
CNS-BUS-00315,상담사 BUS-03,CTR-BUS-010,해운대구 가족센터,BUS,위촉,4.6,3,9,62.9,False,84.0,기타 가족관계
CNS-BUS-00316,상담사 BUS-04,CTR-BUS-010,해운대구 가족센터,BUS,위촉,7.7,3,8,61.4,False,93.3,개인 정서·위기
CNS-BUS-00317,상담사 BUS-05,CTR-BUS-010,해운대구 가족센터,BUS,위촉,7.0,3,9,80.1,False,92.4,부모-자녀 갈등
CNS-BUS-00318,상담사 BUS-06,CTR-BUS-010,해운대구 가족센터,BUS,위촉,12.2,3,7,65.9,False,86.4,이혼 전후
CNS-BUS-00319,상담사 BUS-07,CTR-BUS-010,해운대구 가족센터,BUS,위촉,3.0,3,7,73.2,False,81.2,부부갈등
CNS-BUS-00320,상담사 BUS-01,CTR-BUS-011,부산 건강가정지원센터 1,BUS,상근,3.3,6,13,63.2,False,88.0,부부갈등
CNS-BUS-00321,상담사 BUS-02,CTR-BUS-011,부산 건강가정지원센터 1,BUS,위촉,4.9,3,5,72.6,False,89.4,기타 가족관계
CNS-BUS-00322,상담사 BUS-03,CTR-BUS-011,부산 건강가정지원센터 1,BUS,위촉,7.3,3,9,63.2,False,90.2,개인 정서·위기
CNS-BUS-00323,상담사 BUS-04,CTR-BUS-011,부산 건강가정지원센터 1,BUS,위촉,4.2,3,9,78.7,False,83.4,부모-자녀 갈등
CNS-BUS-00324,상담사 BUS-05,CTR-BUS-011,부산 건강가정지원센터 1,BUS,위촉,8.3,3,5,55.8,True,85.9,이혼 전후
CNS-BUS-00325,상담사 BUS-01,CTR-BUS-012,부산 다문화가족지원센터 2,BUS,상근,8.0,6,14,72.2,True,88.4,부부갈등
CNS-BUS-00326,상담사 BUS-02,CTR-BUS-012,부산 다문화가족지원센터 2,BUS,상근,7.2,6,6,63.7,False,85.3,기타 가족관계
CNS-BUS-00327,상담사 BUS-03,CTR-BUS-012,부산 다문화가족지원센터 2,BUS,위촉,1.3,3,8,84.9,False,88.6,개인 정서·위기
CNS-BUS-00328,상담사 BUS-04,CTR-BUS-012,부산 다문화가족지원센터 2,BUS,위촉,7.2,3,4,73.7,False,84.5,부모-자녀 갈등
CNS-BUS-00329,상담사 BUS-05,CTR-BUS-012,부산 다문화가족지원센터 2,BUS,위촉,5.4,3,8,87.5,False,87.9,이혼 전후
CNS-BUS-00330,상담사 BUS-06,CTR-BUS-012,부산 다문화가족지원센터 2,BUS,위촉,5.1,3,6,78.7,False,84.8,부부갈등
CNS-BUS-00331,상담사 BUS-07,CTR-BUS-012,부산 다문화가족지원센터 2,BUS,위촉,7.0,3,6,93.4,False,74.7,기타 가족관계
CNS-BUS-00332,상담사 BUS-08,CTR-BUS-012,부산 다문화가족지원센터 2,BUS,위촉,7.2,3,6,72.7,False,93.3,개인 정서·위기
CNS-DGU-00333,상담사 DGU-01,CTR-DGU-001,대구 가족센터,DGU,상근,5.1,6,11,63.7,False,84.6,이혼 전후
CNS-DGU-00334,상담사 DGU-02,CTR-DGU-001,대구 가족센터,DGU,상근,2.6,6,9,80.3,False,100,부부갈등
CNS-DGU-00335,상담사 DGU-03,CTR-DGU-001,대구 가족센터,DGU,위촉,2.0,3,7,66.9,False,75.4,기타 가족관계
CNS-DGU-00336,상담사 DGU-04,CTR-DGU-001,대구 가족센터,DGU,위촉,4.1,3,4,69.1,False,89.1,개인 정서·위기
CNS-DGU-00337,상담사 DGU-05,CTR-DGU-001,대구 가족센터,DGU,위촉,5.1,3,8,76.6,False,89.7,부모-자녀 갈등
CNS-DGU-00338,상담사 DGU-06,CTR-DGU-001,대구 가족센터,DGU,위촉,5.1,3,8,78.1,False,94.6,이혼 전후
CNS-DGU-00339,상담사 DGU-07,CTR-DGU-001,대구 가족센터,DGU,위촉,2.0,3,8,82.4,False,77.8,부부갈등
CNS-DGU-00340,상담사 DGU-08,CTR-DGU-001,대구 가족센터,DGU,위촉,4.5,3,8,63.4,False,77.8,기타 가족관계
CNS-DGU-00341,상담사 DGU-01,CTR-DGU-002,중구 가족센터,DGU,상근,1.5,6,7,60.5,False,92.7,부모-자녀 갈등
CNS-DGU-00342,상담사 DGU-02,CTR-DGU-002,중구 가족센터,DGU,상근,2.3,6,13,76.7,False,93.5,이혼 전후
CNS-DGU-00343,상담사 DGU-03,CTR-DGU-002,중구 가족센터,DGU,위촉,5.2,3,8,65.4,False,90.0,부부갈등
CNS-DGU-00344,상담사 DGU-04,CTR-DGU-002,중구 가족센터,DGU,위촉,2.7,3,10,65.9,False,67.5,기타 가족관계
CNS-DGU-00345,상담사 DGU-05,CTR-DGU-002,중구 가족센터,DGU,위촉,8.0,3,6,54.5,False,75.9,개인 정서·위기
CNS-DGU-00346,상담사 DGU-06,CTR-DGU-002,중구 가족센터,DGU,위촉,4.5,3,9,52.9,False,82.3,부모-자녀 갈등
CNS-DGU-00347,상담사 DGU-07,CTR-DGU-002,중구 가족센터,DGU,위촉,5.2,3,6,66.9,False,73.8,이혼 전후
CNS-DGU-00348,상담사 DGU-08,CTR-DGU-002,중구 가족센터,DGU,위촉,7.2,3,8,84.8,False,81.2,부부갈등
CNS-DGU-00349,상담사 DGU-01,CTR-DGU-003,동구 가족센터,DGU,상근,7.6,6,11,74.7,False,95.7,개인 정서·위기
CNS-DGU-00350,상담사 DGU-02,CTR-DGU-003,동구 가족센터,DGU,상근,7.8,6,12,61.7,False,75.3,부모-자녀 갈등
CNS-DGU-00351,상담사 DGU-03,CTR-DGU-003,동구 가족센터,DGU,위촉,5.1,3,8,59.4,False,85.8,이혼 전후
CNS-DGU-00352,상담사 DGU-04,CTR-DGU-003,동구 가족센터,DGU,위촉,4.4,3,7,76.1,False,85.2,부부갈등
CNS-DGU-00353,상담사 DGU-05,CTR-DGU-003,동구 가족센터,DGU,위촉,3.6,3,5,82.7,False,81.5,기타 가족관계
CNS-DGU-00354,상담사 DGU-06,CTR-DGU-003,동구 가족센터,DGU,위촉,7.9,3,5,54.8,False,83.4,개인 정서·위기
CNS-DGU-00355,상담사 DGU-07,CTR-DGU-003,동구 가족센터,DGU,위촉,9.4,3,7,65.1,False,92.0,부모-자녀 갈등
CNS-DGU-00356,상담사 DGU-01,CTR-DGU-004,서구 가족센터,DGU,상근,8.9,6,13,87.7,False,76.5,부모-자녀 갈등
CNS-DGU-00357,상담사 DGU-02,CTR-DGU-004,서구 가족센터,DGU,상근,8.1,6,10,65.1,True,88.2,이혼 전후
CNS-DGU-00358,상담사 DGU-03,CTR-DGU-004,서구 가족센터,DGU,위촉,5.1,3,4,86.5,False,84.0,부부갈등
CNS-DGU-00359,상담사 DGU-04,CTR-DGU-004,서구 가족센터,DGU,위촉,2.1,3,9,83.1,False,91.7,기타 가족관계
CNS-DGU-00360,상담사 DGU-05,CTR-DGU-004,서구 가족센터,DGU,위촉,5.9,3,10,65.3,False,82.3,개인 정서·위기
CNS-DGU-00361,상담사 DGU-06,CTR-DGU-004,서구 가족센터,DGU,위촉,4.9,3,6,72.4,False,87.4,부모-자녀 갈등
CNS-DGU-00362,상담사 DGU-07,CTR-DGU-004,서구 가족센터,DGU,위촉,5.7,3,5,60.7,False,77.6,이혼 전후
CNS-DGU-00363,상담사 DGU-01,CTR-DGU-005,남구 가족센터,DGU,상근,4.7,6,13,58.8,False,79.3,이혼 전후
CNS-DGU-00364,상담사 DGU-02,CTR-DGU-005,남구 가족센터,DGU,상근,6.4,6,11,71.2,False,93.1,부부갈등
CNS-DGU-00365,상담사 DGU-03,CTR-DGU-005,남구 가족센터,DGU,위촉,0.3,3,8,84.3,False,92.4,기타 가족관계
CNS-DGU-00366,상담사 DGU-04,CTR-DGU-005,남구 가족센터,DGU,위촉,5.1,3,5,59.6,False,83.4,개인 정서·위기
CNS-DGU-00367,상담사 DGU-05,CTR-DGU-005,남구 가족센터,DGU,위촉,3.9,3,8,87.7,False,85.5,부모-자녀 갈등
CNS-DGU-00368,상담사 DGU-06,CTR-DGU-005,남구 가족센터,DGU,위촉,12.7,3,6,78.2,True,85.0,이혼 전후
CNS-DGU-00369,상담사 DGU-07,CTR-DGU-005,남구 가족센터,DGU,위촉,8.1,3,6,72.2,True,98.8,부부갈등
CNS-DGU-00370,상담사 DGU-01,CTR-DGU-006,북구 가족센터,DGU,상근,5.2,6,14,54.2,False,79.7,부부갈등
CNS-DGU-00371,상담사 DGU-02,CTR-DGU-006,북구 가족센터,DGU,상근,9.5,6,9,69.8,True,91.1,기타 가족관계
CNS-DGU-00372,상담사 DGU-03,CTR-DGU-006,북구 가족센터,DGU,위촉,0.3,3,6,54.1,False,89.3,개인 정서·위기
CNS-DGU-00373,상담사 DGU-04,CTR-DGU-006,북구 가족센터,DGU,위촉,5.4,3,7,57.3,False,84.2,부모-자녀 갈등
