counselor_id,center_id,region_id,issue,client_count,standard_count,monitor_count,priority_review_count
CNS-SEO-00100,CTR-SEO-012,SEO,부부갈등,3,3,0,0
CNS-SEO-00100,CTR-SEO-012,SEO,부모-자녀 갈등,2,2,0,0
CNS-SEO-00100,CTR-SEO-012,SEO,기타 가족관계,2,2,0,0
CNS-SEO-00101,CTR-SEO-012,SEO,부부갈등,3,2,1,0
CNS-SEO-00101,CTR-SEO-012,SEO,부모-자녀 갈등,2,2,0,0
CNS-SEO-00101,CTR-SEO-012,SEO,기타 가족관계,3,2,1,0
CNS-SEO-00102,CTR-SEO-012,SEO,부부갈등,3,2,1,0
CNS-SEO-00102,CTR-SEO-012,SEO,부모-자녀 갈등,2,2,0,0
CNS-SEO-00102,CTR-SEO-012,SEO,기타 가족관계,2,2,0,0
CNS-SEO-00103,CTR-SEO-012,SEO,부부갈등,1,1,0,0
CNS-SEO-00103,CTR-SEO-012,SEO,부모-자녀 갈등,1,1,0,0
CNS-SEO-00103,CTR-SEO-012,SEO,기타 가족관계,1,1,0,0
CNS-SEO-00104,CTR-SEO-012,SEO,부부갈등,3,3,0,0
CNS-SEO-00104,CTR-SEO-012,SEO,부모-자녀 갈등,2,1,1,0
CNS-SEO-00104,CTR-SEO-012,SEO,기타 가족관계,2,2,0,0
CNS-SEO-00105,CTR-SEO-012,SEO,부부갈등,3,2,1,0
CNS-SEO-00105,CTR-SEO-012,SEO,부모-자녀 갈등,2,2,0,0
CNS-SEO-00105,CTR-SEO-012,SEO,기타 가족관계,2,2,0,0
CNS-SEO-00106,CTR-SEO-013,SEO,부부갈등,4,3,1,0
CNS-SEO-00106,CTR-SEO-013,SEO,부모-자녀 갈등,3,2,1,0
CNS-SEO-00106,CTR-SEO-013,SEO,기타 가족관계,4,3,1,0
CNS-SEO-00106,CTR-SEO-013,SEO,이혼 전후,1,1,0,0
CNS-SEO-00107,CTR-SEO-013,SEO,부부갈등,4,3,1,0
CNS-SEO-00107,CTR-SEO-013,SEO,부모-자녀 갈등,3,2,1,0
CNS-SEO-00107,CTR-SEO-013,SEO,기타 가족관계,4,3,1,0
CNS-SEO-00108,CTR-SEO-013,SEO,부부갈등,3,2,1,0
CNS-SEO-00108,CTR-SEO-013,SEO,부모-자녀 갈등,2,2,0,0
CNS-SEO-00108,CTR-SEO-013,SEO,기타 가족관계,3,2,1,0
CNS-SEO-00108,CTR-SEO-013,SEO,이혼 전후,1,1,0,0
CNS-SEO-00109,CTR-SEO-013,SEO,부부갈등,3,2,1,0
CNS-SEO-00109,CTR-SEO-013,SEO,부모-자녀 갈등,2,2,0,0
CNS-SEO-00109,CTR-SEO-013,SEO,기타 가족관계,3,2,1,0
CNS-SEO-00109,CTR-SEO-013,SEO,이혼 전후,1,1,0,0
CNS-SEO-00110,CTR-SEO-013,SEO,부부갈등,2,2,0,0
CNS-SEO-00110,CTR-SEO-013,SEO,부모-자녀 갈등,2,2,0,0
CNS-SEO-00110,CTR-SEO-013,SEO,기타 가족관계,2,2,0,0
CNS-SEO-00111,CTR-SEO-013,SEO,부부갈등,2,1,1,0
CNS-SEO-00111,CTR-SEO-013,SEO,부모-자녀 갈등,2,2,0,0
CNS-SEO-00111,CTR-SEO-013,SEO,기타 가족관계,2,2,0,0
CNS-SEO-00112,CTR-SEO-013,SEO,부부갈등,3,2,1,0
CNS-SEO-00112,CTR-SEO-013,SEO,부모-자녀 갈등,2,2,0,0
CNS-SEO-00112,CTR-SEO-013,SEO,기타 가족관계,2,2,0,0
CNS-SEO-00113,CTR-SEO-013,SEO,부부갈등,3,2,1,0
CNS-SEO-00113,CTR-SEO-013,SEO,부모-자녀 갈등,2,2,0,0
CNS-SEO-00113,CTR-SEO-013,SEO,기타 가족관계,3,2,1,0
CNS-SEO-00113,CTR-SEO-013,SEO,이혼 전후,1,1,0,0
CNS-SEO-00114,CTR-SEO-013,SEO,부부갈등,3,3,0,0
CNS-SEO-00114,CTR-SEO-013,SEO,부모-자녀 갈등,2,2,0,0
CNS-SEO-00114,CTR-SEO-013,SEO,기타 가족관계,3,2,1,0
CNS-SEO-00115,CTR-SEO-014,SEO,부부갈등,3,2,1,0
CNS-SEO-00115,CTR-SEO-014,SEO,부모-자녀 갈등,3,2,1,0
CNS-SEO-00115,CTR-SEO-014,SEO,기타 가족관계,3,2,1,0
CNS-SEO-00115,CTR-SEO-014,SEO,이혼 전후,1,1,0,0
CNS-SEO-00116,CTR-SEO-014,SEO,부부갈등,3,2,1,0
CNS-SEO-00116,CTR-SEO-014,SEO,부모-자녀 갈등,2,2,0,0
CNS-SEO-00116,CTR-SEO-014,SEO,기타 가족관계,3,3,0,0
CNS-SEO-00117,CTR-SEO-014,SEO,부부갈등,3,2,1,0
CNS-SEO-00117,CTR-SEO-014,SEO,부모-자녀 갈등,2,2,0,0
CNS-SEO-00117,CTR-SEO-014,SEO,기타 가족관계,2,2,0,0
CNS-SEO-00118,CTR-SEO-014,SEO,부부갈등,3,3,0,0
CNS-SEO-00118,CTR-SEO-014,SEO,부모-자녀 갈등,2,2,0,0
CNS-SEO-00118,CTR-SEO-014,SEO,기타 가족관계,3,2,1,0
CNS-SEO-00118,CTR-SEO-014,SEO,이혼 전후,1,1,0,0
CNS-SEO-00119,CTR-SEO-014,SEO,부부갈등,1,1,0,0
CNS-SEO-00119,CTR-SEO-014,SEO,부모-자녀 갈등,1,1,0,0
CNS-SEO-00119,CTR-SEO-014,SEO,기타 가족관계,1,1,0,0
CNS-SEO-00120,CTR-SEO-014,SEO,부부갈등,3,3,0,0
CNS-SEO-00120,CTR-SEO-014,SEO,부모-자녀 갈등,2,2,0,0
CNS-SEO-00120,CTR-SEO-014,SEO,기타 가족관계,3,2,1,0
CNS-SEO-00121,CTR-SEO-014,SEO,부부갈등,2,2,0,0
CNS-SEO-00121,CTR-SEO-014,SEO,부모-자녀 갈등,1,1,0,0
CNS-SEO-00121,CTR-SEO-014,SEO,기타 가족관계,1,1,0,0
CNS-SEO-00122,CTR-SEO-014,SEO,부부갈등,2,2,0,0
CNS-SEO-00122,CTR-SEO-014,SEO,부모-자녀 갈등,1,1,0,0
CNS-SEO-00122,CTR-SEO-014,SEO,기타 가족관계,2,1,1,0
CNS-SEO-00123,CTR-SEO-015,SEO,부부갈등,4,3,1,0
CNS-SEO-00123,CTR-SEO-015,SEO,부모-자녀 갈등,3,3,0,0
CNS-SEO-00123,CTR-SEO-015,SEO,기타 가족관계,4,3,1,0
CNS-SEO-00124,CTR-SEO-015,SEO,부부갈등,3,3,0,0
CNS-SEO-00124,CTR-SEO-015,SEO,부모-자녀 갈등,2,2,0,0
CNS-SEO-00124,CTR-SEO-015,SEO,기타 가족관계,3,3,0,0
CNS-SEO-00124,CTR-SEO-015,SEO,이혼 전후,1,1,0,0
CNS-SEO-00125,CTR-SEO-015,SEO,부부갈등,2,2,0,0
CNS-SEO-00125,CTR-SEO-015,SEO,부모-자녀 갈등,1,1,0,0
CNS-SEO-00125,CTR-SEO-015,SEO,기타 가족관계,1,1,0,0
CNS-SEO-00126,CTR-SEO-015,SEO,부부갈등,3,2,1,0
CNS-SEO-00126,CTR-SEO-015,SEO,부모-자녀 갈등,3,2,1,0
CNS-SEO-00126,CTR-SEO-015,SEO,기타 가족관계,3,2,1,0
CNS-SEO-00126,CTR-SEO-015,SEO,이혼 전후,1,1,0,0
CNS-SEO-00127,CTR-SEO-015,SEO,부부갈등,3,2,1,0
CNS-SEO-00127,CTR-SEO-015,SEO,부모-자녀 갈등,3,3,0,0
CNS-SEO-00127,CTR-SEO-015,SEO,기타 가족관계,3,2,1,0
CNS-SEO-00127,CTR-SEO-015,SEO,이혼 전후,1,1,0,0
CNS-SEO-00128,CTR-SEO-015,SEO,부부갈등,1,1,0,0
CNS-SEO-00128,CTR-SEO-015,SEO,부모-자녀 갈등,1,1,0,0
CNS-SEO-00128,CTR-SEO-015,SEO,기타 가족관계,1,1,0,0
CNS-SEO-00129,CTR-SEO-015,SEO,부부갈등,3,2,1,0
CNS-SEO-00129,CTR-SEO-015,SEO,부모-자녀 갈등,2,2,0,0
CNS-SEO-00129,CTR-SEO-015,SEO,기타 가족관계,3,3,0,0
CNS-SEO-00129,CTR-SEO-015,SEO,이혼 전후,1,1,0,0
CNS-SEO-00130,CTR-SEO-015,SEO,부부갈등,2,2,0,0
CNS-SEO-00130,CTR-SEO-015,SEO,부모-자녀 갈등,1,1,0,0
CNS-SEO-00130,CTR-SEO-015,SEO,기타 가족관계,2,2,0,0
CNS-SEO-00131,CTR-SEO-016,SEO,부부갈등,3,2,1,0
CNS-SEO-00131,CTR-SEO-016,SEO,부모-자녀 갈등,3,2,1,0
CNS-SEO-00131,CTR-SEO-016,SEO,기타 가족관계,3,2,1,0
CNS-SEO-00131,CTR-SEO-016,SEO,이혼 전후,1,1,0,0
CNS-SEO-00132,CTR-SEO-016,SEO,부부갈등,4,3,1,0
CNS-SEO-00132,CTR-SEO-016,SEO,부모-자녀 갈등,3,2,1,0
CNS-SEO-00132,CTR-SEO-016,SEO,기타 가족관계,4,3,1,0
CNS-SEO-00133,CTR-SEO-016,SEO,부부갈등,4,3,1,0
CNS-SEO-00133,CTR-SEO-016,SEO,부모-자녀 갈등,3,3,0,0
CNS-SEO-00133,CTR-SEO-016,SEO,기타 가족관계,4,3,1,0
CNS-SEO-00134,CTR-SEO-016,SEO,부부갈등,2,2,0,0
CNS-SEO-00134,CTR-SEO-016,SEO,부모-자녀 갈등,1,1,0,0
CNS-SEO-00134,CTR-SEO-016,SEO,기타 가족관계,2,2,0,0
CNS-SEO-00135,CTR-SEO-016,SEO,부부갈등,2,2,0,0
CNS-SEO-00135,CTR-SEO-016,SEO,부모-자녀 갈등,2,2,0,0
CNS-SEO-00135,CTR-SEO-016,SEO,기타 가족관계,2,2,0,0
CNS-SEO-00136,CTR-SEO-016,SEO,부부갈등,1,1,0,0
CNS-SEO-00136,CTR-SEO-016,SEO,부모-자녀 갈등,1,1,0,0
CNS-SEO-00136,CTR-SEO-016,SEO,기타 가족관계,1,1,0,0
CNS-SEO-00137,CTR-SEO-016,SEO,부부갈등,3,2,1,0
CNS-SEO-00137,CTR-SEO-016,SEO,부모-자녀 갈등,2,2,0,0
CNS-SEO-00137,CTR-SEO-016,SEO,기타 가족관계,3,2,1,0
CNS-SEO-00137,CTR-SEO-016,SEO,이혼 전후,1,1,0,0
CNS-SEO-00138,CTR-SEO-016,SEO,부부갈등,4,3,1,0
CNS-SEO-00138,CTR-SEO-016,SEO,부모-자녀 갈등,3,2,1,0
CNS-SEO-00138,CTR-SEO-016,SEO,기타 가족관계,4,3,1,0
CNS-SEO-00139,CTR-SEO-017,SEO,부부갈등,5,4,1,0
CNS-SEO-00139,CTR-SEO-017,SEO,부모-자녀 갈등,3,2,1,0
CNS-SEO-00139,CTR-SEO-017,SEO,기타 가족관계,4,3,1,0
CNS-SEO-00139,CTR-SEO-017,SEO,이혼 전후,1,1,0,0
CNS-SEO-00140,CTR-SEO-017,SEO,부부갈등,5,4,1,0
CNS-SEO-00140,CTR-SEO-017,SEO,부모-자녀 갈등,4,3,1,0
CNS-SEO-00140,CTR-SEO-017,SEO,기타 가족관계,4,3,1,0
CNS-SEO-00140,CTR-SEO-017,SEO,이혼 전후,1,1,0,0
CNS-SEO-00141,CTR-SEO-017,SEO,부부갈등,3,2,1,0
CNS-SEO-00141,CTR-SEO-017,SEO,부모-자녀 갈등,3,3,0,0
CNS-SEO-00141,CTR-SEO-017,SEO,기타 가족관계,3,2,1,0
CNS-SEO-00141,CTR-SEO-017,SEO,이혼 전후,1,1,0,0
CNS-SEO-00142,CTR-SEO-017,SEO,부부갈등,3,2,1,0
CNS-SEO-00142,CTR-SEO-017,SEO,부모-자녀 갈등,2,2,0,0
CNS-SEO-00142,CTR-SEO-017,SEO,기타 가족관계,2,2,0,0
CNS-SEO-00143,CTR-SEO-017,SEO,부부갈등,3,2,1,0
CNS-SEO-00143,CTR-SEO-017,SEO,부모-자녀 갈등,2,2,0,0
CNS-SEO-00143,CTR-SEO-017,SEO,기타 가족관계,3,3,0,0
CNS-SEO-00144,CTR-SEO-017,SEO,부부갈등,3,3,0,0
CNS-SEO-00144,CTR-SEO-017,SEO,부모-자녀 갈등,2,2,0,0
CNS-SEO-00144,CTR-SEO-017,SEO,기타 가족관계,2,2,0,0
CNS-SEO-00145,CTR-SEO-017,SEO,부부갈등,2,2,0,0
CNS-SEO-00145,CTR-SEO-017,SEO,부모-자녀 갈등,1,1,0,0
CNS-SEO-00145,CTR-SEO-017,SEO,기타 가족관계,2,2,0,0
CNS-SEO-00146,CTR-SEO-017,SEO,부부갈등,3,3,0,0
CNS-SEO-00146,CTR-SEO-017,SEO,부모-자녀 갈등,3,2,1,0
CNS-SEO-00146,CTR-SEO-017,SEO,기타 가족관계,3,2,1,0
CNS-SEO-00146,CTR-SEO-017,SEO,이혼 전후,1,1,0,0
CNS-SEO-00147,CTR-SEO-017,SEO,부부갈등,3,2,1,0
CNS-SEO-00147,CTR-SEO-017,SEO,부모-자녀 갈등,2,2,0,0
CNS-SEO-00147,CTR-SEO-017,SEO,기타 가족관계,2,2,0,0
CNS-SEO-00148,CTR-SEO-018,SEO,부부갈등,3,3,0,0
CNS-SEO-00148,CTR-SEO-018,SEO,부모-자녀 갈등,3,2,1,0
CNS-SEO-00148,CTR-SEO-018,SEO,기타 가족관계,3,2,1,0
CNS-SEO-00148,CTR-SEO-018,SEO,이혼 전후,1,1,0,0
CNS-SEO-00149,CTR-SEO-018,SEO,부부갈등,5,4,1,0
CNS-SEO-00149,CTR-SEO-018,SEO,부모-자녀 갈등,4,3,1,0
CNS-SEO-00149,CTR-SEO-018,SEO,기타 가족관계,4,3,1,0
CNS-SEO-00149,CTR-SEO-018,SEO,이혼 전후,1,1,0,0
CNS-SEO-00150,CTR-SEO-018,SEO,부부갈등,2,2,0,0
CNS-SEO-00150,CTR-SEO-018,SEO,부모-자녀 갈등,1,1,0,0
CNS-SEO-00150,CTR-SEO-018,SEO,기타 가족관계,2,2,0,0
CNS-SEO-00151,CTR-SEO-018,SEO,부부갈등,3,2,1,0
CNS-SEO-00151,CTR-SEO-018,SEO,부모-자녀 갈등,2,2,0,0
CNS-SEO-00151,CTR-SEO-018,SEO,기타 가족관계,3,3,0,0
CNS-SEO-00152,CTR-SEO-018,SEO,부부갈등,3,2,1,0
CNS-SEO-00152,CTR-SEO-018,SEO,부모-자녀 갈등,2,2,0,0
CNS-SEO-00152,CTR-SEO-018,SEO,기타 가족관계,3,3,0,0
CNS-SEO-00153,CTR-SEO-018,SEO,부부갈등,3,3,0,0
CNS-SEO-00153,CTR-SEO-018,SEO,부모-자녀 갈등,2,1,1,0
CNS-SEO-00153,CTR-SEO-018,SEO,기타 가족관계,2,2,0,0
CNS-SEO-00154,CTR-SEO-018,SEO,부부갈등,3,2,1,0
CNS-SEO-00154,CTR-SEO-018,SEO,부모-자녀 갈등,2,2,0,0
CNS-SEO-00154,CTR-SEO-018,SEO,기타 가족관계,3,3,0,0
CNS-SEO-00154,CTR-SEO-018,SEO,이혼 전후,1,1,0,0
CNS-SEO-00155,CTR-SEO-018,SEO,부부갈등,3,3,0,0
CNS-SEO-00155,CTR-SEO-018,SEO,부모-자녀 갈등,2,2,0,0
CNS-SEO-00155,CTR-SEO-018,SEO,기타 가족관계,3,2,1,0
CNS-SEO-00155,CTR-SEO-018,SEO,이혼 전후,1,1,0,0
CNS-SEO-00156,CTR-SEO-018,SEO,부부갈등,3,3,0,0
CNS-SEO-00156,CTR-SEO-018,SEO,부모-자녀 갈등,2,2,0,0
CNS-SEO-00156,CTR-SEO-018,SEO,기타 가족관계,3,2,1,0
CNS-SEO-00157,CTR-SEO-019,SEO,부부갈등,5,4,1,0
CNS-SEO-00157,CTR-SEO-019,SEO,부모-자녀 갈등,4,3,1,0
CNS-SEO-00157,CTR-SEO-019,SEO,기타 가족관계,5,4,1,0
CNS-SEO-00157,CTR-SEO-019,SEO,이혼 전후,1,1,0,0
CNS-SEO-00158,CTR-SEO-019,SEO,부부갈등,4,3,1,0
CNS-SEO-00158,CTR-SEO-019,SEO,부모-자녀 갈등,3,3,0,0
CNS-SEO-00158,CTR-SEO-019,SEO,기타 가족관계,4,3,1,0
CNS-SEO-00158,CTR-SEO-019,SEO,이혼 전후,1,1,0,0
CNS-SEO-00159,CTR-SEO-019,SEO,부부갈등,3,3,0,0
CNS-SEO-00159,CTR-SEO-019,SEO,부모-자녀 갈등,2,2,0,0
CNS-SEO-00159,CTR-SEO-019,SEO,기타 가족관계,3,2,1,0
CNS-SEO-00159,CTR-SEO-019,SEO,이혼 전후,1,1,0,0
CNS-SEO-00160,CTR-SEO-019,SEO,부부갈등,2,2,0,0
CNS-SEO-00160,CTR-SEO-019,SEO,부모-자녀 갈등,1,1,0,0
CNS-SEO-00160,CTR-SEO-019,SEO,기타 가족관계,2,2,0,0
CNS-SEO-00161,CTR-SEO-019,SEO,부부갈등,3,2,1,0
CNS-SEO-00161,CTR-SEO-019,SEO,부모-자녀 갈등,2,2,0,0
CNS-SEO-00161,CTR-SEO-019,SEO,기타 가족관계,3,2,1,0
CNS-SEO-00161,CTR-SEO-019,SEO,이혼 전후,1,1,0,0
CNS-SEO-00162,CTR-SEO-019,SEO,부부갈등,3,3,0,0
CNS-SEO-00162,CTR-SEO-019,SEO,부모-자녀 갈등,2,2,0,0
CNS-SEO-00162,CTR-SEO-019,SEO,기타 가족관계,3,2,1,0
CNS-SEO-00163,CTR-SEO-019,SEO,부부갈등,2,2,0,0
CNS-SEO-00163,CTR-SEO-019,SEO,부모-자녀 갈등,1,1,0,0
CNS-SEO-00163,CTR-SEO-019,SEO,기타 가족관계,1,1,0,0
CNS-SEO-00164,CTR-SEO-019,SEO,부부갈등,1,1,0,0
CNS-SEO-00164,CTR-SEO-019,SEO,부모-자녀 갈등,1,1,0,0
CNS-SEO-00164,CTR-SEO-019,SEO,기타 가족관계,1,1,0,0
CNS-SEO-00165,CTR-SEO-019,SEO,부부갈등,4,3,1,0
CNS-SEO-00165,CTR-SEO-019,SEO,부모-자녀 갈등,3,2,1,0
CNS-SEO-00165,CTR-SEO-019,SEO,기타 가족관계,4,3,1,0
CNS-SEO-00165,CTR-SEO-019,SEO,이혼 전후,1,1,0,0
CNS-SEO-00166,CTR-SEO-020,SEO,부부갈등,5,4,1,0
CNS-SEO-00166,CTR-SEO-020,SEO,부모-자녀 갈등,4,3,1,0
CNS-SEO-00166,CTR-SEO-020,SEO,기타 가족관계,4,3,1,0
CNS-SEO-00166,CTR-SEO-020,SEO,이혼 전후,1,1,0,0
CNS-SEO-00167,CTR-SEO-020,SEO,부부갈등,3,2,1,0
CNS-SEO-00167,CTR-SEO-020,SEO,부모-자녀 갈등,2,2,0,0
CNS-SEO-00167,CTR-SEO-020,SEO,기타 가족관계,3,2,1,0
CNS-SEO-00167,CTR-SEO-020,SEO,이혼 전후,1,1,0,0
CNS-SEO-00168,CTR-SEO-020,SEO,부부갈등,2,2,0,0
CNS-SEO-00168,CTR-SEO-020,SEO,부모-자녀 갈등,1,1,0,0
CNS-SEO-00168,CTR-SEO-020,SEO,기타 가족관계,1,1,0,0
CNS-SEO-00169,CTR-SEO-020,SEO,부부갈등,2,2,0,0
CNS-SEO-00169,CTR-SEO-020,SEO,부모-자녀 갈등,2,2,0,0
CNS-SEO-00169,CTR-SEO-020,SEO,기타 가족관계,2,2,0,0
CNS-SEO-00170,CTR-SEO-020,SEO,부부갈등,3,2,1,0
CNS-SEO-00170,CTR-SEO-020,SEO,부모-자녀 갈등,2,2,0,0
CNS-SEO-00170,CTR-SEO-020,SEO,기타 가족관계,3,2,1,0
CNS-SEO-00171,CTR-SEO-020,SEO,부부갈등,3,3,0,0
CNS-SEO-00171,CTR-SEO-020,SEO,부모-자녀 갈등,2,2,0,0
CNS-SEO-00171,CTR-SEO-020,SEO,기타 가족관계,3,3,0,0
CNS-SEO-00172,CTR-SEO-020,SEO,부부갈등,2,2,0,0
CNS-SEO-00172,CTR-SEO-020,SEO,부모-자녀 갈등,1,1,0,0
CNS-SEO-00172,CTR-SEO-020,SEO,기타 가족관계,2,2,0,0
CNS-SEO-00173,CTR-SEO-020,SEO,부부갈등,1,1,0,0
CNS-SEO-00173,CTR-SEO-020,SEO,부모-자녀 갈등,1,1,0,0
CNS-SEO-00173,CTR-SEO-020,SEO,기타 가족관계,1,1,0,0
CNS-SEO-00174,CTR-SEO-020,SEO,부부갈등,2,2,0,0
CNS-SEO-00174,CTR-SEO-020,SEO,부모-자녀 갈등,2,2,0,0
CNS-SEO-00174,CTR-SEO-020,SEO,기타 가족관계,2,1,1,0
CNS-SEO-00175,CTR-SEO-021,SEO,부부갈등,4,3,1,0
CNS-SEO-00175,CTR-SEO-021,SEO,부모-자녀 갈등,3,2,1,0
CNS-SEO-00175,CTR-SEO-021,SEO,기타 가족관계,4,3,1,0
CNS-SEO-00176,CTR-SEO-021,SEO,부부갈등,4,3,1,0
CNS-SEO-00176,CTR-SEO-021,SEO,부모-자녀 갈등,3,2,1,0
CNS-SEO-00176,CTR-SEO-021,SEO,기타 가족관계,4,3,1,0
CNS-SEO-00176,CTR-SEO-021,SEO,이혼 전후,1,1,0,0
CNS-SEO-00177,CTR-SEO-021,SEO,부부갈등,3,2,1,0
CNS-SEO-00177,CTR-SEO-021,SEO,부모-자녀 갈등,2,2,0,0
CNS-SEO-00177,CTR-SEO-021,SEO,기타 가족관계,3,2,1,0
CNS-SEO-00177,CTR-SEO-021,SEO,이혼 전후,1,1,0,0
CNS-SEO-00178,CTR-SEO-021,SEO,부부갈등,2,2,0,0
CNS-SEO-00178,CTR-SEO-021,SEO,부모-자녀 갈등,2,2,0,0
CNS-SEO-00178,CTR-SEO-021,SEO,기타 가족관계,2,2,0,0
CNS-SEO-00179,CTR-SEO-021,SEO,부부갈등,3,3,0,0
CNS-SEO-00179,CTR-SEO-021,SEO,부모-자녀 갈등,3,2,1,0
CNS-SEO-00179,CTR-SEO-021,SEO,기타 가족관계,3,3,0,0
CNS-SEO-00179,CTR-SEO-021,SEO,이혼 전후,1,1,0,0
CNS-SEO-00180,CTR-SEO-021,SEO,부부갈등,2,2,0,0
CNS-SEO-00180,CTR-SEO-021,SEO,부모-자녀 갈등,1,1,0,0
CNS-SEO-00180,CTR-SEO-021,SEO,기타 가족관계,2,2,0,0
CNS-SEO-00181,CTR-SEO-021,SEO,부부갈등,2,2,0,0
CNS-SEO-00181,CTR-SEO-021,SEO,부모-자녀 갈등,2,2,0,0
CNS-SEO-00181,CTR-SEO-021,SEO,기타 가족관계,2,2,0,0
CNS-SEO-00182,CTR-SEO-021,SEO,부부갈등,3,2,1,0
CNS-SEO-00182,CTR-SEO-021,SEO,부모-자녀 갈등,2,2,0,0
CNS-SEO-00182,CTR-SEO-021,SEO,기타 가족관계,3,3,0,0
CNS-SEO-00182,CTR-SEO-021,SEO,이혼 전후,1,1,0,0
CNS-SEO-00183,CTR-SEO-021,SEO,부부갈등,2,2,0,0
CNS-SEO-00183,CTR-SEO-021,SEO,부모-자녀 갈등,2,2,0,0
CNS-SEO-00183,CTR-SEO-021,SEO,기타 가족관계,2,2,0,0
CNS-SEO-00184,CTR-SEO-022,SEO,부부갈등,4,3,1,0
CNS-SEO-00184,CTR-SEO-022,SEO,부모-자녀 갈등,3,3,0,0
CNS-SEO-00184,CTR-SEO-022,SEO,기타 가족관계,4,3,1,0
CNS-SEO-00184,CTR-SEO-022,SEO,이혼 전후,1,1,0,0
CNS-SEO-00185,CTR-SEO-022,SEO,부부갈등,3,2,1,0
CNS-SEO-00185,CTR-SEO-022,SEO,부모-자녀 갈등,3,2,1,0
CNS-SEO-00185,CTR-SEO-022,SEO,기타 가족관계,3,2,1,0
CNS-SEO-00185,CTR-SEO-022,SEO,이혼 전후,1,1,0,0
CNS-SEO-00186,CTR-SEO-022,SEO,부부갈등,4,3,1,0
CNS-SEO-00186,CTR-SEO-022,SEO,부모-자녀 갈등,3,2,1,0
CNS-SEO-00186,CTR-SEO-022,SEO,기타 가족관계,4,3,1,0
CNS-SEO-00187,CTR-SEO-022,SEO,부부갈등,4,4,0,0
CNS-SEO-00187,CTR-SEO-022,SEO,부모-자녀 갈등,3,3,0,0
CNS-SEO-00187,CTR-SEO-022,SEO,기타 가족관계,4,3,1,0
CNS-SEO-00188,CTR-SEO-022,SEO,부부갈등,2,2,0,0
CNS-SEO-00188,CTR-SEO-022,SEO,부모-자녀 갈등,1,1,0,0
CNS-SEO-00188,CTR-SEO-022,SEO,기타 가족관계,1,1,0,0
CNS-SEO-00189,CTR-SEO-022,SEO,부부갈등,2,1,1,0
CNS-SEO-00189,CTR-SEO-022,SEO,부모-자녀 갈등,2,2,0,0
CNS-SEO-00189,CTR-SEO-022,SEO,기타 가족관계,2,1,1,0
CNS-SEO-00190,CTR-SEO-022,SEO,부부갈등,3,3,0,0
CNS-SEO-00190,CTR-SEO-022,SEO,부모-자녀 갈등,2,2,0,0
CNS-SEO-00190,CTR-SEO-022,SEO,기타 가족관계,3,2,1,0
CNS-SEO-00191,CTR-SEO-022,SEO,부부갈등,3,2,1,0
CNS-SEO-00191,CTR-SEO-022,SEO,부모-자녀 갈등,2,2,0,0
CNS-SEO-00191,CTR-SEO-022,SEO,기타 가족관계,2,2,0,0
CNS-SEO-00192,CTR-SEO-023,SEO,부부갈등,3,2,1,0
CNS-SEO-00192,CTR-SEO-023,SEO,부모-자녀 갈등,3,2,1,0
CNS-SEO-00192,CTR-SEO-023,SEO,기타 가족관계,3,2,1,0
CNS-SEO-00192,CTR-SEO-023,SEO,이혼 전후,1,1,0,0
CNS-SEO-00193,CTR-SEO-023,SEO,부부갈등,5,4,1,0
CNS-SEO-00193,CTR-SEO-023,SEO,부모-자녀 갈등,4,3,1,0
CNS-SEO-00193,CTR-SEO-023,SEO,기타 가족관계,4,3,1,0
CNS-SEO-00193,CTR-SEO-023,SEO,이혼 전후,1,1,0,0
CNS-SEO-00194,CTR-SEO-023,SEO,부부갈등,3,3,0,0
CNS-SEO-00194,CTR-SEO-023,SEO,부모-자녀 갈등,2,2,0,0
CNS-SEO-00194,CTR-SEO-023,SEO,기타 가족관계,2,2,0,0
CNS-SEO-00195,CTR-SEO-023,SEO,부부갈등,3,2,1,0
CNS-SEO-00195,CTR-SEO-023,SEO,부모-자녀 갈등,2,2,0,0
CNS-SEO-00195,CTR-SEO-023,SEO,기타 가족관계,3,2,1,0
CNS-SEO-00196,CTR-SEO-023,SEO,부부갈등,2,2,0,0
CNS-SEO-00196,CTR-SEO-023,SEO,부모-자녀 갈등,1,1,0,0
CNS-SEO-00196,CTR-SEO-023,SEO,기타 가족관계,1,1,0,0
CNS-SEO-00197,CTR-SEO-023,SEO,부부갈등,3,2,1,0
CNS-SEO-00197,CTR-SEO-023,SEO,부모-자녀 갈등,2,2,0,0
CNS-SEO-00197,CTR-SEO-023,SEO,기타 가족관계,3,3,0,0
CNS-SEO-00197,CTR-SEO-023,SEO,이혼 전후,1,1,0,0
CNS-SEO-00198,CTR-SEO-023,SEO,부부갈등,3,3,0,0
CNS-SEO-00198,CTR-SEO-023,SEO,부모-자녀 갈등,2,2,0,0
CNS-SEO-00198,CTR-SEO-023,SEO,기타 가족관계,3,3,0,0
CNS-SEO-00198,CTR-SEO-023,SEO,이혼 전후,1,1,0,0
CNS-SEO-00199,CTR-SEO-023,SEO,부부갈등,3,3,0,0
CNS-SEO-00199,CTR-SEO-023,SEO,부모-자녀 갈등,2,2,0,0
CNS-SEO-00199,CTR-SEO-023,SEO,기타 가족관계,2,2,0,0
CNS-SEO-00200,CTR-SEO-024,SEO,부부갈등,4,4,0,0
